class,skillId,skillName,placeholderKey,placeholderType,level,value,ratio
assassin,13130000,"Insignia Explosion",{se_dmg:1313000021:SkillUIMinDmgsum},damage,29,3062,1.0231
assassin,13130000,"Insignia Explosion",{se_dmg:1313000021:SkillUIMinDmgsum},damage,30,3131,1.0225
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,1,300,1.0000
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,2,403,1.3433
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,3,533,1.3226
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,4,690,1.2946
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,5,820,1.1884
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,6,950,1.1585
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,7,1080,1.1368
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,8,1210,1.1204
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,9,1367,1.1298
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,10,1497,1.0951
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,11,1593,1.0641
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,12,1662,1.0433
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,13,1757,1.0572
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,14,1853,1.0546
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,15,1948,1.0513
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,16,2044,1.0493
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,17,2113,1.0338
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,18,2182,1.0327
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,19,2251,1.0316
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,20,2320,1.0307
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,21,2389,1.0297
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,22,2458,1.0289
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,23,2527,1.0281
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,24,2596,1.0273
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,25,2665,1.0266
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,26,2734,1.0259
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,27,2803,1.0252
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,28,2872,1.0246
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,29,2941,1.0240
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMaxDmgsum},damage,30,3010,1.0235
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,1,300,1.0000
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,2,403,1.3433
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,3,533,1.3226
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,4,690,1.2946
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,5,820,1.1884
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,6,950,1.1585
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,7,1080,1.1368
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,8,1210,1.1204
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,9,1367,1.1298
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,10,1497,1.0951
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,11,1593,1.0641
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,12,1662,1.0433
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,13,1757,1.0572
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,14,1853,1.0546
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,15,1948,1.0513
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,16,2044,1.0493
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,17,2113,1.0338
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,18,2182,1.0327
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,19,2251,1.0316
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,20,2320,1.0307
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,21,2389,1.0297
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,22,2458,1.0289
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,23,2527,1.0281
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,24,2596,1.0273
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,25,2665,1.0266
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,26,2734,1.0259
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,27,2803,1.0252
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,28,2872,1.0246
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,29,2941,1.0240
assassin,13210000,"Whirlwind Slice",{se_dmg:1321000011:SkillUIMinDmgsum},damage,30,3010,1.0235
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,1,465,1.0000
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,2,615,1.3226
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,3,795,1.2927
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,4,945,1.1887
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,5,1095,1.1587
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,6,1245,1.1370
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,7,1395,1.1205
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,8,1575,1.1290
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,9,1725,1.0952
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,10,1836,1.0643
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,11,1915,1.0430
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,12,2025,1.0574
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,13,2135,1.0543
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,14,2246,1.0520
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,15,2356,1.0490
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,16,2435,1.0335
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,17,2515,1.0329
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,18,2594,1.0314
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,19,2674,1.0308
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,20,2754,1.0299
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,21,2833,1.0287
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,22,2913,1.0282
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,23,2992,1.0271
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,24,3072,1.0267
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,25,3151,1.0257
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,26,3231,1.0254
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,27,3310,1.0245
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,28,3390,1.0242
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,29,3470,1.0236
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMaxDmgsum},damage,30,3549,1.0228
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,1,465,1.0000
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,2,615,1.3226
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,3,795,1.2927
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,4,945,1.1887
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,5,1095,1.1587
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,6,1245,1.1370
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,7,1395,1.1205
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,8,1575,1.1290
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,9,1725,1.0952
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,10,1836,1.0643
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,11,1915,1.0430
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,12,2025,1.0574
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,13,2135,1.0543
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,14,2246,1.0520
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,15,2356,1.0490
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,16,2435,1.0335
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,17,2515,1.0329
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,18,2594,1.0314
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,19,2674,1.0308
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,20,2754,1.0299
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,21,2833,1.0287
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,22,2913,1.0282
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,23,2992,1.0271
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,24,3072,1.0267
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,25,3151,1.0257
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,26,3231,1.0254
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,27,3310,1.0245
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,28,3390,1.0242
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,29,3470,1.0236
assassin,13220000,"Shadow Fall",{se_dmg:1322000041:SkillUIMinDmgsum},damage,30,3549,1.0228
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,1,107,1.0000
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,2,139,1.2991
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,3,188,1.3525
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,4,248,1.3191
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,5,321,1.2944
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,6,382,1.1900
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,7,443,1.1597
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,8,503,1.1354
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,9,564,1.1213
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,10,637,1.1294
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,11,697,1.0942
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,12,742,1.0646
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,13,774,1.0431
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,14,819,1.0581
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,15,863,1.0537
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,16,908,1.0521
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,17,952,1.0485
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,18,985,1.0347
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,19,1017,1.0325
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,20,1049,1.0315
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,21,1081,1.0305
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,22,1113,1.0296
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,23,1145,1.0288
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,24,1178,1.0288
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,25,1210,1.0272
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,26,1242,1.0264
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,27,1274,1.0258
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,28,1306,1.0251
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,29,1338,1.0245
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMaxDmgsum},damage,30,1371,1.0247
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,1,107,1.0000
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,2,139,1.2991
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,3,188,1.3525
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,4,248,1.3191
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,5,321,1.2944
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,6,382,1.1900
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,7,443,1.1597
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,8,503,1.1354
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,9,564,1.1213
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,10,637,1.1294
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,11,697,1.0942
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,12,742,1.0646
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,13,774,1.0431
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,14,819,1.0581
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,15,863,1.0537
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,16,908,1.0521
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,17,952,1.0485
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,18,985,1.0347
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,19,1017,1.0325
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,20,1049,1.0315
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,21,1081,1.0305
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,22,1113,1.0296
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,23,1145,1.0288
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,24,1178,1.0288
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,25,1210,1.0272
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,26,1242,1.0264
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,27,1274,1.0258
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,28,1306,1.0251
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,29,1338,1.0245
assassin,13340000,"Storm Rampage",{se_dmg:1334000011:SkillUIMinDmgsum},damage,30,1371,1.0247
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,1,93,1.0000
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,2,133,1.4301
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,3,172,1.2932
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,4,232,1.3488
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,5,307,1.3233
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,6,397,1.2932
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,7,472,1.1889
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,8,547,1.1589
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,9,622,1.1371
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,10,697,1.1206
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,11,787,1.1291
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,12,862,1.0953
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,13,918,1.0650
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,14,957,1.0425
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,15,1012,1.0575
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,16,1067,1.0543
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,17,1123,1.0525
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,18,1178,1.0490
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,19,1217,1.0331
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,20,1257,1.0329
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,21,1297,1.0318
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,22,1337,1.0308
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,23,1377,1.0299
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,24,1416,1.0283
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,25,1456,1.0282
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,26,1496,1.0275
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,27,1536,1.0267
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,28,1575,1.0254
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,29,1615,1.0254
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMaxDmgsum},damage,30,1655,1.0248
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,1,93,1.0000
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,2,133,1.4301
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,3,172,1.2932
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,4,232,1.3488
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,5,307,1.3233
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,6,397,1.2932
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,7,472,1.1889
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,8,547,1.1589
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,9,622,1.1371
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,10,697,1.1206
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,11,787,1.1291
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,12,862,1.0953
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,13,918,1.0650
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,14,957,1.0425
assassin,13350000,"Heart Gore",{se_dmg:1335000011:SkillUIMinDmgsum},damage,15,1012,1.0575
